#################################################################
#APDM Input Graph, this input graph includes 3 sections:
#section1 : general information
#section2 : nodes
#section3 : edges
#section4 : trueSubGraph (Optional)
#
#if nodes haven't information set weight to null
#if nodes haven't information set weight to null
#################################################################
SECTION1 (General Information)
numNodes = 11895
numEdges = 76284
usedAlgorithm = NULL
dataSource = citHepPh
END
#################################################################
SECTION2 (Nodes Information)
4265 5398 1.000000
4265 5410 1.000000
4265 5499 1.000000
4265 6323 1.000000
4265 7083 1.000000
4265 7250 1.000000
4265 7258 1.000000
4265 7263 1.000000
4265 9643 1.000000
4265 10154 1.000000
4265 10325 1.000000
1147 5413 1.000000
1147 9643 1.000000
9643 5413 1.000000
9643 9546 1.000000
2692 348 1.000000
2692 449 1.000000
2692 1147 1.000000
2692 1189 1.000000
2692 2502 1.000000
2692 7083 1.000000
2692 7258 1.000000
2692 7263 1.000000
2692 9643 1.000000
2692 10325 1.000000
7329 7722 1.000000
7329 8560 1.000000
7329 8774 1.000000
7329 3940 1.000000
7329 9721 1.000000
7329 10436 1.000000
7329 10877 1.000000
4191 526 1.000000
4191 1703 1.000000
4191 3510 1.000000
4191 10527 1.000000
4191 5198 1.000000
4191 7722 1.000000
4191 7814 1.000000
4191 2391 1.000000
4191 3618 1.000000
4191 4635 1.000000
4191 4658 1.000000
4191 7263 1.000000
4191 8067 1.000000
4191 9721 1.000000
4191 10877 1.000000
4191 11024 1.000000
4114 434 1.000000
4114 11710 1.000000
4114 4348 1.000000
4114 3736 1.000000
4114 6283 1.000000
4114 7140 1.000000
4114 8844 1.000000
4114 10226 1.000000
4823 11710 1.000000
4823 4348 1.000000
4823 7829 1.000000
4823 4114 1.000000
4823 4208 1.000000
4823 5730 1.000000
4823 7140 1.000000
4823 10226 1.000000
6297 17 1.000000
6918 11768 1.000000
6918 7061 1.000000
6918 7146 1.000000
6918 8161 1.000000
6918 8879 1.000000
6918 10981 1.000000
786 459 1.000000
714 250 1.000000
714 1050 1.000000
714 1262 1.000000
714 4529 1.000000
714 9587 1.000000
714 11025 1.000000
2853 633 1.000000
2853 1729 1.000000
2853 3407 1.000000
2853 5152 1.000000
2853 5332 1.000000
2853 7827 1.000000
2853 967 1.000000
2853 1059 1.000000
2853 1648 1.000000
2853 2219 1.000000
2853 2395 1.000000
2853 5013 1.000000
2853 5664 1.000000
2853 8452 1.000000
2853 9078 1.000000
2853 9079 1.000000
2853 9877 1.000000
2853 9891 1.000000
2853 10021 1.000000
2853 2946 1.000000
2853 2743 1.000000
2853 4706 1.000000
2853 5339 1.000000
2853 7026 1.000000
2853 7143 1.000000
2853 8124 1.000000
2853 1785 1.000000
2853 8808 1.000000
2853 8948 1.000000
2853 9025 1.000000
2853 10576 1.000000
2853 10623 1.000000
2853 10704 1.000000
2853 10897 1.000000
1539 2652 1.000000
1539 9583 1.000000
2995 1098 1.000000
2995 4496 1.000000
2995 11123 1.000000
2995 6813 1.000000
2995 8612 1.000000
2995 11223 1.000000
2995 2457 1.000000
2995 3298 1.000000
2995 4104 1.000000
2995 4803 1.000000
2995 5666 1.000000
2995 5713 1.000000
2995 6603 1.000000
2995 8280 1.000000
2995 10025 1.000000
2995 10065 1.000000
2995 4602 1.000000
2995 4623 1.000000
2995 4761 1.000000
2995 4770 1.000000
2995 5497 1.000000
2995 7167 1.000000
2995 8780 1.000000
2995 8916 1.000000
2995 9703 1.000000
1920 1098 1.000000
1920 2728 1.000000
1920 6813 1.000000
1920 3166 1.000000
1920 10062 1.000000
1920 4770 1.000000
1920 7088 1.000000
1920 7167 1.000000
5738 158 1.000000
5738 6145 1.000000
5738 8734 1.000000
5738 1538 1.000000
5738 5210 1.000000
5738 4813 1.000000
5738 5552 1.000000
5738 8139 1.000000
5738 11019 1.000000
1538 1260 1.000000
1538 11880 1.000000
1538 4616 1.000000
1538 10971 1.000000
8794 206 1.000000
8794 11462 1.000000
8794 11575 1.000000
8794 6423 1.000000
8794 8113 1.000000
11462 206 1.000000
11462 11575 1.000000
11462 4663 1.000000
11462 6423 1.000000
11462 8113 1.000000
5361 547 1.000000
5361 2768 1.000000
5361 8019 1.000000
5361 10490 1.000000
4972 2684 1.000000
4972 4344 1.000000
4972 8709 1.000000
4972 1559 1.000000
4972 2323 1.000000
4972 7249 1.000000
4972 8034 1.000000
9175 7463 1.000000
7463 4816 1.000000
8509 587 1.000000
8509 1161 1.000000
8509 1191 1.000000
8509 3407 1.000000
8509 4399 1.000000
8509 4439 1.000000
8509 5128 1.000000
8509 6222 1.000000
8509 6763 1.000000
8509 1450 1.000000
8509 1471 1.000000
8509 1472 1.000000
8509 1473 1.000000
8509 1482 1.000000
8509 1483 1.000000
8509 1489 1.000000
8509 1529 1.000000
8509 1629 1.000000
8509 1641 1.000000
8509 1648 1.000000
8509 1661 1.000000
8509 2221 1.000000
8509 2310 1.000000
8509 2326 1.000000
8509 2342 1.000000
8509 2418 1.000000
8509 3103 1.000000
8509 3966 1.000000
8509 4165 1.000000
8509 4805 1.000000
8509 4828 1.000000
8509 5074 1.000000
8509 5115 1.000000
8509 5685 1.000000
8509 5711 1.000000
8509 6597 1.000000
8509 6613 1.000000
8509 6681 1.000000
8509 6736 1.000000
8509 6737 1.000000
8509 7382 1.000000
8509 8220 1.000000
8509 8376 1.000000
8509 4609 1.000000
8509 4755 1.000000
8509 11528 1.000000
8509 1785 1.000000
8509 8948 1.000000
8509 9025 1.000000
8509 11027 1.000000
8509 11057 1.000000
11057 5401 1.000000
11057 5483 1.000000
11057 6241 1.000000
11057 7035 1.000000
11057 11528 1.000000
11057 8130 1.000000
11057 10517 1.000000
11057 10751 1.000000
6992 11710 1.000000
6992 4348 1.000000
6992 3736 1.000000
6992 6283 1.000000
6992 7140 1.000000
6992 10226 1.000000
96 3730 1.000000
96 9712 1.000000
1897 2582 1.000000
1897 5790 1.000000
1897 9308 1.000000
5790 6050 1.000000
5790 8809 1.000000
5790 888 1.000000
5790 1357 1.000000
5790 4222 1.000000
5790 5695 1.000000
5790 5714 1.000000
5790 3841 1.000000
5790 10637 1.000000
1337 648 1.000000
1337 5331 1.000000
1337 8018 1.000000
1337 10980 1.000000
2046 2597 1.000000
2046 3685 1.000000
2046 1337 1.000000
2046 1380 1.000000
2046 2381 1.000000
2046 4004 1.000000
2046 5793 1.000000
2046 2870 1.000000
2046 8 1.000000
2046 8018 1.000000
2046 10934 1.000000
2867 5026 1.000000
2867 6666 1.000000
2867 7441 1.000000
2867 5404 1.000000
2867 5409 1.000000
2867 8018 1.000000
2867 9569 1.000000
9798 2636 1.000000
9798 5312 1.000000
9798 1031 1.000000
9798 11225 1.000000
9798 1568 1.000000
9798 4019 1.000000
2636 2544 1.000000
2636 4515 1.000000
4019 368 1.000000
4019 3541 1.000000
4019 5312 1.000000
4019 8666 1.000000
4019 1031 1.000000
4019 1568 1.000000
7637 11711 1.000000
7637 4250 1.000000
7637 4482 1.000000
7637 2347 1.000000
7637 11328 1.000000
10917 2718 1.000000
10917 11810 1.000000
10917 7694 1.000000
10917 4660 1.000000
10917 6259 1.000000
10917 6330 1.000000
10917 7122 1.000000
10917 7139 1.000000
10917 7179 1.000000
10917 7210 1.000000
10917 7855 1.000000
10917 11541 1.000000
10917 7996 1.000000
10917 8136 1.000000
6118 11533 1.000000
4908 930 1.000000
930 5953 1.000000
930 9728 1.000000
10944 2787 1.000000
10944 4553 1.000000
10944 4672 1.000000
10944 6476 1.000000
6476 4672 1.000000
1468 5179 1.000000
2320 97 1.000000
2320 626 1.000000
2320 4508 1.000000
2320 8863 1.000000
4508 91 1.000000
4508 2513 1.000000
4508 3396 1.000000
4508 5473 1.000000
11469 1844 1.000000
11469 2510 1.000000
11469 3521 1.000000
11469 1587 1.000000
11469 8134 1.000000
11469 8174 1.000000
11469 8869 1.000000
11469 10519 1.000000
11469 10562 1.000000
11469 10895 1.000000
2510 7159 1.000000
2510 8134 1.000000
2510 8174 1.000000
2510 10562 1.000000
1499 4210 1.000000
1499 725 1.000000
1499 8647 1.000000
1499 831 1.000000
1499 3662 1.000000
1499 4775 1.000000
1499 5462 1.000000
1499 7012 1.000000
1499 7026 1.000000
1499 10378 1.000000
1499 10969 1.000000
1499 10979 1.000000
2075 70 1.000000
2075 423 1.000000
2075 609 1.000000
2075 1249 1.000000
2075 3395 1.000000
2075 3527 1.000000
2075 5191 1.000000
2075 6865 1.000000
2075 888 1.000000
2075 3116 1.000000
2075 4006 1.000000
2075 10141 1.000000
2075 6732 1.000000
2075 7448 1.000000
2075 7449 1.000000
2075 9280 1.000000
2075 9938 1.000000
2075 9948 1.000000
2075 4477 1.000000
2075 4536 1.000000
2075 4639 1.000000
2075 5456 1.000000
2075 8166 1.000000
2075 8779 1.000000
2075 10813 1.000000
2075 10824 1.000000
2075 10914 1.000000
3276 325 1.000000
3276 543 1.000000
3276 2522 1.000000
3276 4341 1.000000
3276 8758 1.000000
3276 2202 1.000000
3276 11716 1.000000
3276 2003 1.000000
3276 11806 1.000000
3276 5397 1.000000
3276 5476 1.000000
3276 591 1.000000
3276 9472 1.000000
3276 10570 1.000000
4230 325 1.000000
4230 4516 1.000000
4230 5219 1.000000
4230 5942 1.000000
4230 6003 1.000000
4230 2003 1.000000
4230 4507 1.000000
4230 4728 1.000000
4230 5397 1.000000
4230 5564 1.000000
4230 8133 1.000000
4230 10748 1.000000
9472 6365 1.000000
6686 4341 1.000000
6686 4407 1.000000
6686 1593 1.000000
6686 10990 1.000000
3027 1148 1.000000
3027 1330 1.000000
3027 696 1.000000
3027 758 1.000000
3027 1379 1.000000
3027 6447 1.000000
9425 4378 1.000000
9974 696 1.000000
9974 5337 1.000000
9974 758 1.000000
9974 1379 1.000000
9974 2313 1.000000
9974 4017 1.000000
9974 8140 1.000000
5454 2607 1.000000
8332 1842 1.000000
8332 2618 1.000000
8332 3403 1.000000
8332 4373 1.000000
8332 5280 1.000000
8332 5303 1.000000
8332 5945 1.000000
8332 6150 1.000000
8332 283 1.000000
8332 5337 1.000000
8332 11493 1.000000
8332 3346 1.000000
8332 4017 1.000000
8332 6677 1.000000
8332 7477 1.000000
8332 11574 1.000000
8332 2607 1.000000
8332 3711 1.000000
8332 1744 1.000000
8332 7051 1.000000
8332 8140 1.000000
8332 10545 1.000000
8332 10639 1.000000
11392 2677 1.000000
4174 462 1.000000
4174 4529 1.000000
4174 6329 1.000000
4174 10631 1.000000
1303 601 1.000000
1303 10474 1.000000
8322 4452 1.000000
8322 5920 1.000000
8322 6762 1.000000
8322 1403 1.000000
8322 3952 1.000000
8322 3887 1.000000
7675 85 1.000000
7675 347 1.000000
7675 2661 1.000000
7675 4307 1.000000
7675 5089 1.000000
7675 5392 1.000000
7675 5965 1.000000
7675 3648 1.000000
7675 4700 1.000000
7675 5370 1.000000
7675 5483 1.000000
7675 7072 1.000000
7675 7298 1.000000
7675 9475 1.000000
5618 179 1.000000
5618 654 1.000000
5618 1272 1.000000
5618 1671 1.000000
5618 3483 1.000000
5618 4365 1.000000
5618 3914 1.000000
5618 7780 1.000000
5618 7798 1.000000
5618 2924 1.000000
5618 5615 1.000000
5618 8838 1.000000
5618 11042 1.000000
2591 1318 1.000000
2591 5587 1.000000
2591 9449 1.000000
9449 2805 1.000000
9449 11568 1.000000
9449 4763 1.000000
9449 5509 1.000000
9449 5560 1.000000
9449 5587 1.000000
9449 7084 1.000000
4082 335 1.000000
4082 1157 1.000000
4082 1189 1.000000
4082 1829 1.000000
4082 4365 1.000000
4082 4419 1.000000
4082 5111 1.000000
4082 5390 1.000000
4082 6235 1.000000
4082 7646 1.000000
4082 7774 1.000000
4082 5607 1.000000
4082 877 1.000000
4082 961 1.000000
4082 11199 1.000000
4082 1588 1.000000
4082 2216 1.000000
4082 3288 1.000000
4082 4641 1.000000
4082 7262 1.000000
4082 7266 1.000000
4082 7272 1.000000
4082 9692 1.000000
4082 9700 1.000000
5707 499 1.000000
5707 7797 1.000000
5707 914 1.000000
5707 943 1.000000
5707 996 1.000000
5707 1603 1.000000
5707 1630 1.000000
5707 4062 1.000000
5707 4833 1.000000
5707 4977 1.000000
6572 1680 1.000000
6572 11816 1.000000
6572 4232 1.000000
6572 4267 1.000000
6572 4312 1.000000
6572 5105 1.000000
6572 5247 1.000000
6572 6142 1.000000
6572 8687 1.000000
6572 943 1.000000
6572 1402 1.000000
6572 2480 1.000000
6572 3329 1.000000
6572 3340 1.000000
6572 4792 1.000000
6572 5082 1.000000
6572 3676 1.000000
6572 4515 1.000000
6572 8105 1.000000
6572 8129 1.000000
825 310 1.000000
825 11474 1.000000
825 1665 1.000000
825 6106 1.000000
825 6135 1.000000
825 8631 1.000000
825 2764 1.000000
825 4493 1.000000
825 5507 1.000000
825 6163 1.000000
825 8959 1.000000
825 10624 1.000000
825 10764 1.000000
9261 573 1.000000
9261 587 1.000000
9261 627 1.000000
9261 3477 1.000000
9261 7609 1.000000
9261 4186 1.000000
9261 5766 1.000000
9261 4506 1.000000
9261 8146 1.000000
9261 10370 1.000000
8761 99 1.000000
8761 1180 1.000000
8761 1729 1.000000
8761 2748 1.000000
8761 2877 1.000000
8761 7026 1.000000
8761 7111 1.000000
8761 703 1.000000
8761 8064 1.000000
8761 8783 1.000000
8761 8817 1.000000
8761 9557 1.000000
8761 10236 1.000000
8761 10279 1.000000
8761 10576 1.000000
6356 11824 1.000000
6356 5466 1.000000
6356 8085 1.000000
10786 3427 1.000000
10786 3509 1.000000
10786 4409 1.000000
9949 636 1.000000
9949 6987 1.000000
9949 4129 1.000000
9949 6196 1.000000
2220 3442 1.000000
2220 6922 1.000000
3139 170 1.000000
3139 636 1.000000
3139 4268 1.000000
3139 7754 1.000000
3139 5255 1.000000
3139 6895 1.000000
3139 6986 1.000000
3139 7617 1.000000
3139 3890 1.000000
3139 5277 1.000000
3139 2273 1.000000
3139 11571 1.000000
3139 6439 1.000000
5317 171 1.000000
6626 2619 1.000000
6626 6794 1.000000
6626 7092 1.000000
6626 3201 1.000000
6626 3287 1.000000
6626 3318 1.000000
6626 10695 1.000000
6626 6688 1.000000
6626 8350 1.000000
8350 2624 1.000000
8350 5642 1.000000
8350 6688 1.000000
8350 11854 1.000000
8350 5368 1.000000
10252 4687 1.000000
10252 9689 1.000000
7331 11361 1.000000
7331 3182 1.000000
7331 4098 1.000000
7331 7491 1.000000
8406 2551 1.000000
8406 8170 1.000000
2613 202 1.000000
2613 1222 1.000000
8669 9791 1.000000
9791 255 1.000000
9791 685 1.000000
9791 7934 1.000000
3668 6296 1.000000
8954 9250 1.000000
6757 161 1.000000
6757 1277 1.000000
6757 2466 1.000000
6757 2550 1.000000
6757 2555 1.000000
6757 2653 1.000000
6757 4332 1.000000
6757 5215 1.000000
6757 5246 1.000000
6757 6893 1.000000
6757 3886 1.000000
6757 4744 1.000000
6757 4745 1.000000
6757 9017 1.000000
6757 9688 1.000000
3041 161 1.000000
3041 462 1.000000
3041 4452 1.000000
3041 5215 1.000000
3041 5246 1.000000
3041 6762 1.000000
3041 6833 1.000000
3041 7866 1.000000
3041 4026 1.000000
3041 8806 1.000000
3041 1552 1.000000
3041 1562 1.000000
3041 1565 1.000000
3041 2241 1.000000
3041 3952 1.000000
3041 4853 1.000000
3041 5912 1.000000
3041 6757 1.000000
3041 3645 1.000000
3041 9789 1.000000
3041 4529 1.000000
3041 4669 1.000000
3041 6329 1.000000
3041 7872 1.000000
3041 10284 1.000000
3041 10961 1.000000
10530 3070 1.000000
5429 4687 1.000000
4532 568 1.000000
4532 2679 1.000000
4532 3403 1.000000
4532 4532 1.000000
4532 1332 1.000000
4532 8993 1.000000
2679 1260 1.000000
2679 2679 1.000000
2679 1332 1.000000
2679 6251 1.000000
2679 7265 1.000000
2679 9534 1.000000
2679 10427 1.000000
2679 10971 1.000000
1589 2572 1.000000
1589 11893 1.000000
1589 873 1.000000
1589 878 1.000000
1589 11836 1.000000
1589 7582 1.000000
1589 7075 1.000000
1589 8133 1.000000
1589 9663 1.000000
1589 10389 1.000000
1589 10683 1.000000
1589 10846 1.000000
1589 10964 1.000000
873 1263 1.000000
873 11473 1.000000
873 2659 1.000000
873 2752 1.000000
873 4233 1.000000
873 4332 1.000000
873 5343 1.000000
873 6829 1.000000
873 6955 1.000000
873 7649 1.000000
873 7685 1.000000
873 22 1.000000
873 850 1.000000
873 4744 1.000000
873 4745 1.000000
873 6186 1.000000
873 6269 1.000000
873 8021 1.000000
873 8147 1.000000
873 9726 1.000000
873 10908 1.000000
873 11064 1.000000
10389 7582 1.000000
10389 4507 1.000000
10389 11166 1.000000
10389 7075 1.000000
10389 8101 1.000000
10389 8133 1.000000
10389 9663 1.000000
10389 10248 1.000000
10389 10255 1.000000
10389 10260 1.000000
878 4233 1.000000
878 7649 1.000000
878 8525 1.000000
878 6269 1.000000
878 8021 1.000000
878 8101 1.000000
878 11066 1.000000
10846 5564 1.000000
5739 11803 1.000000
5739 3084 1.000000
5739 3257 1.000000
5739 10099 1.000000
5739 10516 1.000000
11803 10516 1.000000
3084 11803 1.000000
3084 2451 1.000000
3084 3257 1.000000
3084 10099 1.000000
3084 10516 1.000000
3257 11803 1.000000
3257 7702 1.000000
3257 2451 1.000000
3257 3084 1.000000
3257 10099 1.000000
3257 10516 1.000000
10099 259 1.000000
10099 11803 1.000000
10099 3084 1.000000
10099 3257 1.000000
10099 5739 1.000000
10099 3744 1.000000
10099 6250 1.000000
10099 10516 1.000000
1490 6115 1.000000
7456 11292 1.000000
7456 1011 1.000000
7456 4002 1.000000
7456 11328 1.000000
7456 6240 1.000000
4002 11292 1.000000
4002 7704 1.000000
4002 6240 1.000000
301 2771 1.000000
301 4639 1.000000
301 6276 1.000000
301 7058 1.000000
301 7245 1.000000
301 7845 1.000000
301 10855 1.000000
2838 227 1.000000
2838 420 1.000000
2838 4408 1.000000
2838 832 1.000000
2838 2457 1.000000
2838 4928 1.000000
2838 10141 1.000000
2838 5928 1.000000
2838 6608 1.000000
2838 4468 1.000000
2838 8000 1.000000
2838 8104 1.000000
2838 10441 1.000000
6029 10501 1.000000
7374 3756 1.000000
10833 11576 1.000000
8052 3153 1.000000
8052 7694 1.000000
8052 7593 1.000000
8052 4742 1.000000
4742 3153 1.000000
4742 7694 1.000000
7593 2755 1.000000
7593 11844 1.000000
3656 3654 1.000000
3656 5540 1.000000
3656 5568 1.000000
3656 8068 1.000000
3656 8986 1.000000
3656 10845 1.000000
3656 11015 1.000000
724 4619 1.000000
724 6277 1.000000
10872 5540 1.000000
10872 5568 1.000000
10872 7870 1.000000
10872 8068 1.000000
10872 8986 1.000000
10872 10845 1.000000
9212 1168 1.000000
9212 1223 1.000000
9212 5111 1.000000
9212 6235 1.000000
9212 1588 1.000000
9212 3281 1.000000
9212 5015 1.000000
9212 5026 1.000000
9212 5031 1.000000
9212 6680 1.000000
9212 8342 1.000000
9212 8456 1.000000
9212 5400 1.000000
9212 7296 1.000000
9212 7875 1.000000
2945 482 1.000000
2945 7840 1.000000
2945 8539 1.000000
2945 4832 1.000000
2945 5015 1.000000
2945 5026 1.000000
2945 5031 1.000000
2945 6666 1.000000
2945 8419 1.000000
2945 8534 1.000000
2945 2087 1.000000
2945 5398 1.000000
2945 10154 1.000000
2945 10325 1.000000
2158 1223 1.000000
2158 8272 1.000000
2158 9164 1.000000
2158 2080 1.000000
2158 2087 1.000000
2158 2116 1.000000
2158 2142 1.000000
2158 5400 1.000000
2158 10130 1.000000
2941 4978 1.000000
2941 5015 1.000000
2941 5026 1.000000
2941 5031 1.000000
2941 2087 1.000000
2941 2116 1.000000
2982 1578 1.000000
2982 3104 1.000000
2982 3181 1.000000
2982 7475 1.000000
2982 8229 1.000000
2982 2087 1.000000
2982 3793 1.000000
2982 8955 1.000000
3787 524 1.000000
3787 5193 1.000000
3787 6154 1.000000
3787 2275 1.000000
3787 2345 1.000000
3787 3169 1.000000
3787 3286 1.000000
3787 5015 1.000000
3787 5026 1.000000
3787 6513 1.000000
3787 8468 1.000000
3787 9147 1.000000
3787 1882 1.000000
3787 2080 1.000000
3787 2087 1.000000
3787 2116 1.000000
3787 2129 1.000000
3787 2158 1.000000
3787 11837 1.000000
3787 11840 1.000000
3787 2833 1.000000
3787 7168 1.000000
1837 7100 1.000000
7108 2877 1.000000
7108 3627 1.000000
3832 348 1.000000
3832 532 1.000000
3832 554 1.000000
3832 1073 1.000000
3832 1254 1.000000
3832 1652 1.000000
3832 1801 1.000000
3832 5291 1.000000
3832 5960 1.000000
3832 7735 1.000000
3832 7840 1.000000
3832 6505 1.000000
3832 8407 1.000000
3832 8534 1.000000
3832 11797 1.000000
3832 4581 1.000000
3832 5398 1.000000
3832 5499 1.000000
3832 6323 1.000000
3832 7083 1.000000
3832 7250 1.000000
3832 8035 1.000000
3832 10154 1.000000
3832 10279 1.000000
3832 10325 1.000000
1254 2734 1.000000
1254 2791 1.000000
1254 11314 1.000000
1254 6395 1.000000
1254 7098 1.000000
5960 2717 1.000000
4258 123 1.000000
4258 1262 1.000000
4258 4463 1.000000
4258 9587 1.000000
4258 10378 1.000000
8813 5436 1.000000
8813 5437 1.000000
8813 5438 1.000000
10000 11780 1.000000
10000 9078 1.000000
10000 9079 1.000000
10000 9877 1.000000
10000 9891 1.000000
4982 2594 1.000000
4982 3403 1.000000
4982 5199 1.000000
4982 5249 1.000000
4982 7696 1.000000
4982 1332 1.000000
4982 10430 1.000000
1781 482 1.000000
1781 7058 1.000000
1781 10587 1.000000
1781 10855 1.000000
9296 73 1.000000
9296 1649 1.000000
9296 1664 1.000000
9296 1775 1.000000
9296 6947 1.000000
9296 7933 1.000000
9296 7936 1.000000
9296 3896 1.000000
9296 1427 1.000000
9296 1507 1.000000
9296 3097 1.000000
9296 4088 1.000000
9296 4975 1.000000
9296 10666 1.000000
9296 5761 1.000000
9296 9084 1.000000
9296 5590 1.000000
9296 6376 1.000000
9296 6406 1.000000
9296 7902 1.000000
9296 7960 1.000000
9296 8831 1.000000
9296 9571 1.000000
7842 11772 1.000000
7842 4608 1.000000
7842 4611 1.000000
8718 2465 1.000000
8718 4608 1.000000
8718 4611 1.000000
5091 120 1.000000
5091 4487 1.000000
5091 8545 1.000000
3800 6776 1.000000
3800 8718 1.000000
3800 6750 1.000000
3800 4608 1.000000
3800 4611 1.000000
3800 10912 1.000000
2304 4487 1.000000
2304 7671 1.000000
2304 7841 1.000000
2304 6393 1.000000
7355 3497 1.000000
7355 4487 1.000000
7355 7841 1.000000
7355 2304 1.000000
7355 2305 1.000000
4786 4501 1.000000
4786 11373 1.000000
4786 9547 1.000000
4786 10927 1.000000
2811 350 1.000000
2811 1058 1.000000
2811 2489 1.000000
2811 2583 1.000000
2811 3582 1.000000
2811 11290 1.000000
2811 7820 1.000000
2811 7835 1.000000
2811 8825 1.000000
2811 2187 1.000000
2811 3218 1.000000
2811 3310 1.000000
2811 3998 1.000000
2811 4941 1.000000
2811 5788 1.000000
2811 6730 1.000000
2811 7437 1.000000
2811 2145 1.000000
2811 38 1.000000
2811 4582 1.000000
2811 4597 1.000000
2811 5507 1.000000
2811 8924 1.000000
5752 11474 1.000000
5752 2588 1.000000
5752 4302 1.000000
5752 4324 1.000000
5752 7820 1.000000
5752 1343 1.000000
5752 2187 1.000000
5752 2354 1.000000
5752 4166 1.000000
5752 5008 1.000000
5752 4493 1.000000
5752 5521 1.000000
5752 6163 1.000000
5752 9451 1.000000
5752 9677 1.000000
5752 10550 1.000000
9236 11474 1.000000
9236 4302 1.000000
9236 4324 1.000000
9236 7820 1.000000
9236 7831 1.000000
9236 1343 1.000000
9236 3342 1.000000
9236 5008 1.000000
9236 5752 1.000000
9236 8344 1.000000
9236 4493 1.000000
9236 5521 1.000000
9236 6163 1.000000
9236 9451 1.000000
9236 10550 1.000000
2937 85 1.000000
2937 528 1.000000
2937 1191 1.000000
2937 2558 1.000000
2937 2685 1.000000
2937 11508 1.000000
2937 3896 1.000000
2937 1592 1.000000
2937 2369 1.000000
2937 4086 1.000000
2937 8301 1.000000
2937 2828 1.000000
2937 7298 1.000000
4086 73 1.000000
4086 85 1.000000
4086 1191 1.000000
4086 1664 1.000000
4086 2585 1.000000
4086 2685 1.000000
4086 11508 1.000000
4086 4307 1.000000
4086 4392 1.000000
4086 3896 1.000000
4086 1405 1.000000
4086 1427 1.000000
4086 1450 1.000000
4086 1507 1.000000
4086 1592 1.000000
4086 2410 1.000000
4086 3316 1.000000
4086 6294 1.000000
4086 8831 1.000000
4086 9571 1.000000
4086 10130 1.000000
4086 10315 1.000000
6522 824 1.000000
6522 1002 1.000000
6522 4802 1.000000
6522 4690 1.000000
6522 10416 1.000000
10416 9785 1.000000
4802 2722 1.000000
4802 11454 1.000000
4802 6026 1.000000
4802 824 1.000000
4802 1515 1.000000
4802 1531 1.000000
4802 3091 1.000000
4802 4690 1.000000
4802 7324 1.000000
4802 10416 1.000000
10317 2792 1.000000
10317 11698 1.000000
8342 159 1.000000
8342 449 1.000000
8342 488 1.000000
8342 1070 1.000000
8342 1223 1.000000
8342 2597 1.000000
8342 5111 1.000000
8342 5218 1.000000
8342 5281 1.000000
8342 6235 1.000000
8342 11434 1.000000
8342 6982 1.000000
8342 817 1.000000
8342 1384 1.000000
8342 1588 1.000000
8342 3281 1.000000
8342 3284 1.000000
8342 3974 1.000000
8342 4015 1.000000
8342 4978 1.000000
8342 5026 1.000000
8342 5398 1.000000
8342 5400 1.000000
8342 5441 1.000000
8342 6178 1.000000
8342 7077 1.000000
8342 7173 1.000000
8342 7249 1.000000
8342 7296 1.000000
8342 7875 1.000000
8342 10130 1.000000
8342 10169 1.000000
8342 10272 1.000000
8342 10765 1.000000
8342 10820 1.000000
6831 181 1.000000
6831 449 1.000000
6831 488 1.000000
6831 524 1.000000
6831 561 1.000000
6831 1070 1.000000
6831 1168 1.000000
6831 1223 1.000000
6831 2597 1.000000
6831 3685 1.000000
6831 4370 1.000000
6831 5218 1.000000
6831 5281 1.000000
6831 5946 1.000000
6831 6154 1.000000
6831 4509 1.000000
6831 5398 1.000000
6831 5400 1.000000
6831 5441 1.000000
6831 5457 1.000000
6831 7077 1.000000
6831 7173 1.000000
6831 7249 1.000000
6831 7296 1.000000
6831 7875 1.000000
6831 9678 1.000000
6831 10130 1.000000
6831 10272 1.000000
6831 10616 1.000000
6831 10820 1.000000
4289 11710 1.000000
4289 3736 1.000000
4289 6283 1.000000
4289 7140 1.000000
4289 7909 1.000000
4289 10226 1.000000
4289 11580 1.000000
7909 7183 1.000000
10331 3856 1.000000
10331 6314 1.000000
6079 146 1.000000
6079 177 1.000000
177 4495 1.000000
177 4535 1.000000
177 4578 1.000000
177 10682 1.000000
2943 4066 1.000000
2943 4101 1.000000
2943 6682 1.000000
2943 9164 1.000000
2943 10088 1.000000
2943 2847 1.000000
11257 696 1.000000
11257 1379 1.000000
11257 3744 1.000000
8370 7809 1.000000
8370 696 1.000000
8370 1379 1.000000
8370 4886 1.000000
8370 11257 1.000000
8370 3744 1.000000
8370 4732 1.000000
8370 7286 1.000000
8370 10176 1.000000
8866 5488 1.000000
11255 1055 1.000000
4866 11710 1.000000
4866 7829 1.000000
4866 696 1.000000
4866 3899 1.000000
4866 2938 1.000000
4866 869 1.000000
4866 2451 1.000000
4866 3736 1.000000
4866 6283 1.000000
4866 7140 1.000000
4866 8888 1.000000
4866 10226 1.000000
4866 10717 1.000000
8981 4732 1.000000
8981 4733 1.000000
8981 6283 1.000000
8981 7140 1.000000
8981 7256 1.000000
8981 7286 1.000000
6816 596 1.000000
6816 7680 1.000000
6816 4626 1.000000
6816 9694 1.000000
7680 596 1.000000
7680 1300 1.000000
7680 4278 1.000000
7680 11278 1.000000
7680 4626 1.000000
7680 9694 1.000000
7680 10128 1.000000
596 4626 1.000000
2814 11487 1.000000
2814 8383 1.000000
2814 11051 1.000000
11410 624 1.000000
